time,portfolio_value
1480,582.7507268596444
1481,540.7169674431364
1482,501.1248649325633
1483,523.0760596369671
1484,499.1233702180242
1485,511.937639386356
1486,509.6665495890127
1487,489.3762746524411
1488,464.49000267804394
1489,467.4003834126045
1490,471.888703142479
1491,468.76890752845435
1492,483.38905233571325
1493,474.5132273457787
1494,472.74606749523184
1495,475.6524852337073
1496,470.0425794253242
1497,477.29817159037833
1498,471.7615902766058
1499,466.47679652217954
1500,460.46018192669106
1501,473.1471717592093
1502,491.65102841933935
1503,501.5796133111146
1504,530.895848444769
1505,537.6136553236963
1506,528.4329401858071
1507,517.1218994335352
1508,536.8977212008668
1509,526.9725494745317
1510,532.8279430229973
1511,525.093884609824
1512,543.1649830189568
1513,546.4135781606619
1514,521.1646931231103
1515,523.7671651126817
1516,516.509285661267
1517,522.5687077154798
1518,523.5861137531491
1519,526.8221195889896
1520,530.986726644499
1521,554.5214399562142
1522,542.5216077950688
1523,545.7407955097163
1524,528.7910830361042
1525,522.3484277755803
1526,516.2584887970526
1527,523.4368326239679
1528,526.9244581394438
1529,533.4490013689085
1530,539.5100895921559
1531,535.3908495342259
1532,532.1529740039948
1533,532.8739195171986
1534,525.7635837858365
1535,512.1078452627281
1536,523.1260947395127
1537,519.5587566753292
1538,513.5941101248752
1539,515.5064689591642
1540,502.6900080460495
1541,500.8335540075191
1542,498.6638104184856
1543,503.5511990735406
1544,502.59750522714273
1545,506.50314245542745
1546,501.8547775277732
1547,488.7562463226312
1548,488.46150469228144
1549,480.93777952787104
1550,487.45151266107564
1551,470.5133446252068
1552,465.4596661200523
1553,464.32136919949284
1554,468.2677386711774
1555,469.712320064811
1556,475.22958711167377
1557,467.6816475964059
1558,466.3352040917704
1559,426.3327647166068
1560,440.80069376782615
1561,435.6241431092416
1562,435.2636642075221
1563,440.86185490301654
1564,444.55523142255106
1565,442.65200670973513
1566,443.1340617962257
1567,440.53037549612407
1568,442.7256395594626
1569,444.0045429801583
1570,441.81118152275013
1571,435.5147664472013
1572,436.5450216122135
1573,437.7191845563934
1574,427.57718821684347
1575,412.50169423449
1576,417.28456630315065
1577,426.0086175696114
1578,421.59839975663283
1579,415.82296776119904
1580,404.5061812881271
1581,403.5010552019978
1582,401.1254534743044
1583,408.34867043350357
1584,405.1394411548332
1585,401.5515074622923
1586,399.8732775964017
1587,401.45254940552286
1588,395.75697990416023
1589,398.78546055974846
1590,397.698772210396
1591,392.37708532248985
1592,386.25806566053166
1593,387.5483838697515
1594,383.23144050136995
1595,387.8636353679523
1596,390.18729081704777
1597,388.7887464296088
1598,387.7741256133154
1599,385.19808824726306
1600,382.48891004838146
1601,382.5739545916735
1602,386.3786514844367
1603,382.2212949224298
1604,381.31647542673824
1605,378.6343612138581
1606,376.2885725333755
1607,378.8477331260937
1608,374.59949181988924
1609,369.4841213697672
1610,371.4343886296864
1611,370.18295334321175
1612,374.2912903966372
1613,372.80576538942967
1614,374.4520158345706
1615,370.857795251748
1616,366.81838313817696
1617,354.2449478161225
1618,356.22860103080916
1619,354.0594652210479
1620,344.9904975640097
1621,348.4277554479334
1622,342.25480933679097
1623,333.349819857207
1624,326.5527015774541
1625,324.5952433013957
1626,328.3464806652245
1627,330.9611920071199
1628,324.44132172205246
1629,319.0173223487884
1630,321.3638587709844
1631,325.30001230627994
1632,326.2468119944893
1633,329.6236237660987
1634,327.41819644239484
1635,328.7039846672448
1636,326.1985058812511
1637,325.10721969418444
1638,327.04352091745466
1639,320.17781264806194
1640,326.91609177181743
1641,324.38901662994147
1642,329.2195839307886
1643,325.39346611027173
1644,311.5332664554447
1645,299.8019334710733
1646,302.5242272238655
1647,297.65739250880677
1648,290.3597820112851
1649,282.70424283173196
1650,294.8916510835273
1651,293.27716602460725
1652,292.98926470975437
1653,289.9363973843454
1654,284.9417457597327
1655,282.04192252334576
1656,292.7676893295501
1657,292.7732257847357
1658,295.26230505014615
1659,297.53011323590675
1660,302.849728901757
1661,299.6070202528926
1662,300.5956855345304
1663,303.4137764367355
1664,303.76431795695487
1665,303.65543351234857
1666,303.00698094705103
1667,296.52779436105
1668,296.7606317160802
1669,289.823022638117
1670,298.78233459048744
1671,294.9024478840055
1672,291.36448491613004
1673,301.8983813752286
1674,298.56214556105203
1675,295.3601585657841
1676,295.8259647380599
1677,296.85633128565837
1678,292.98549180366956
1679,293.4901045074944
1680,298.8678792405253
1681,292.9614215313974
1682,287.6794753917905
1683,287.184522553333
1684,289.5289177705241
1685,287.1546845749371
1686,292.4739426202119
1687,293.4788816933738
1688,291.464442212292
1689,290.3672499600467
1690,293.2629834327212
1691,299.81232345000296
1692,289.29824836544776
1693,284.4007254008336
1694,285.9874991776649
1695,283.4212628499401
1696,280.3957764188898
1697,284.47062113128237
1698,283.66871613478025
1699,283.0628653776169
1700,282.26470607920913
1701,283.09157230919755
1702,283.8368752122952
1703,280.80627238310456
1704,282.6648188327426
1705,279.2247232269985
1706,278.24572213170126
1707,275.39865639143176
1708,274.58140261243057
1709,272.28320885684644
1710,272.3461525206038
1711,270.6654376931461
1712,276.70171329093273
1713,273.8096231279363
1714,274.2035227921967
1715,272.00211009872686
1716,267.8209331155584
1717,268.59541549247535
1718,263.8753315953797
1719,261.85684497846165
1720,259.8825743079591
1721,261.4050056003637
1722,258.5852389379779
1723,255.92361247754758
1724,257.6631602156138
1725,260.720615889646
1726,258.3983656887601
1727,258.2486578356284
1728,257.32971186428904
1729,259.04403845087927
1730,257.4687679408478
1731,257.93663430803383
1732,259.2369121686033
1733,257.52260385461915
1734,257.33337146093186
1735,259.3459971010858
1736,259.40401782582694
1737,257.9146486847149
1738,258.0091127563555
1739,257.7440414784506
1740,259.51624255719946
1741,260.56693504238166
1742,263.35670975316054
1743,264.0737118516457
1744,260.0711223005024
1745,260.5420287737253
1746,260.12714897894205
1747,259.2547150106744
1748,259.40476184894493
1749,261.5540560813961
1750,258.2986321051151
1751,260.01992595669833
1752,258.3486731084253
1753,260.6529271096636
1754,260.34040445899933
1755,261.2767239888305
1756,257.74293101203733
1757,256.36405898046456
1758,253.02449786494316
1759,254.54876094967642
1760,254.520663968924
1761,253.77198467107655
1762,254.2565481050138
1763,253.9530901445007
1764,255.59154848031122
1765,253.41476059534818
1766,254.265352100879
1767,254.0279665888103
1768,254.19603822314497
1769,252.37258152947356
1770,252.00272355858135
1771,252.77544411770572
1772,253.6781654244768
1773,250.92942656118004
1774,249.35932661129766
1775,247.9277957206037
1776,245.0709400257695
1777,244.28232841289218
1778,245.91395593438088
1779,245.22402611270476
1780,245.459644814872
1781,243.55315569559272
1782,242.86913222928314
1783,241.1046540391355
1784,238.13529136842158
1785,236.35272093900264
1786,230.0777802040091
1787,229.9106516457922
1788,226.5938799358638
1789,228.83037231019293
1790,227.79085133801124
1791,227.17412924232352
1792,227.46081795874002
1793,227.32757114102316
1794,224.27462457497865
1795,225.04292088279013
1796,224.08182250230607
1797,223.15555579751734
1798,224.3325291246898
1799,227.09196085297663
1800,226.16253967912684
1801,225.48900094656383
1802,225.92223706388248
1803,225.02950774352226
1804,223.41621143199984
1805,223.91106450455354
1806,225.78109719133337
1807,227.267677988235
1808,226.2518734540282
1809,224.46092470210178
1810,224.8200383968614
1811,222.82024569994505
1812,222.28199133465137
1813,221.9303007475613
1814,223.27433622059587
1815,221.41303449755512
1816,222.04489011451145
1817,223.04098478091743
1818,221.83071951356175
1819,219.22070556021305
1820,219.14793295226443
1821,218.83142925054315
1822,217.6356727747787
1823,216.14110384995115
1824,213.4733978959646
1825,213.52907989103127
1826,212.07915195069182
1827,211.535083588754
1828,212.49086810657576
1829,209.5835197067198
1830,211.58247712770876
1831,211.6659729522977
1832,209.90493171947983
1833,209.09959389795668
1834,207.76360612022688
1835,206.93453581449415
1836,202.27365776629762
1837,204.69512987542086
